,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.08226315545488035,-0.04895157882388491,-0.03325028405917663,-0.07171060657350203,-0.031933581040896206,-0.008524534755931974,-0.0022716101778660577,-0.11988725455366457,-0.02968285419144374,-0.08602459011270253,-0.07155160206987833,-0.14007205859219196,0.06156462240094693,-0.01726929036210739,-0.07041137736395119,-0.10643542549826114,-0.04491528648939319,-0.051517444248840395,-0.02667346126490741,-0.028323968325136756,-0.04664038650919138,-0.08212667989629857,-0.08474159793725818,-0.03550287276480892,-0.05717052293077141,-0.05596583871324562,0.04323797351411186,-0.022646941461558948,0.04952656619836704,0.004085451744165031
1,-0.10841721786808968,1.3969919969418034e-05,-0.021475933809822264,-0.025527624089745862,-0.05385949251777771,-0.10909449102340733,-0.08813933132300873,-0.08779110039826693,-0.012158350652594678,-0.07489470101500884,-0.06836949354112785,-0.08352752046475677,-0.03943676344951224,-0.12407013574025036,-0.08552467634257446,-0.058412936883768925,0.0031438738430115483,-0.09241606199826748,-0.012254480423762674,-0.024727774559067064,-0.1367478978176566,-0.05727759466814285,-0.08969342456478291,-0.046757744973677684,-0.14142029934551809,0.018180308580474022,-0.09527434460920041,-0.03788371055880163,-0.02883796831384735,-0.022583571856017007
2,0.013713881485144998,0.0210476044046858,0.04443218885897063,-0.06377721952912623,-0.04402181308267122,-0.036974104605736746,0.042435869448260805,0.06987303055157378,0.07793336393406346,-0.02216062837205788,0.00958606111066331,0.00946065774245674,-0.03767466267870947,-0.02671565616929919,-0.017849111944043625,-0.03264390259966593,-0.029581600749882635,0.03992935525660264,0.07691022879314764,0.019421966798293215,0.030736683546259733,0.11324660708883275,-0.05212055324800579,0.012269586954966924,0.03442659113302265,0.05418066532076102,0.01639897907908147,-0.007676802809874511,-0.008025520607819957,0.08765792778749175
3,-0.12033337393546392,-0.10040021384743078,-0.07831404852222405,-0.18779994111995438,-0.015252938709492665,-0.1214693159053767,-0.03417422365575752,-0.12511259204432038,-0.05858415563874691,-0.054562884657055305,-0.10059193613229003,-0.1341951709554323,-0.034499145340240844,-0.07323477921437006,-0.05533113863991476,-0.1983861765519905,-0.061206181707506024,-0.10122466067094955,-0.0595577786696983,-0.10764818250719177,-0.11474257203919706,-0.08811813341367901,-0.1546133063748606,-0.15134084308527826,-0.11655351007534971,0.0008967977029249487,-0.012429357270072444,-0.06733825083503515,-0.055992759574558536,-0.06369445213067648
4,-0.03330210516308918,-0.04202952660024357,-0.01846018052325369,-0.031170426177710393,0.032681048223295275,0.0035686382073047283,-0.07562205239021191,-0.007275888254782046,0.03674629499728209,-0.01662929031492616,-0.00335550829741338,0.017598337854279097,0.029264706602988903,-0.00764324794045899,0.017683896008616216,-0.04795810724242842,0.0429300166558466,0.0015604881021832884,0.03560563815846414,-0.02027546405479884,-0.014871595712714758,-0.05299578074339976,0.03904614416314586,0.009532299322400984,-0.020472789849410075,-0.01137122327718095,0.04654180240948234,0.0014295958743891668,0.057830448841924134,-0.05625522134876181
5,0.04936858336112271,0.030952450564590634,0.023544739809566347,0.007651917691222798,-0.012588342407076293,0.04673167933700644,-0.008668256702915367,0.064149614946113,0.008353410146241146,-0.036810359557414615,0.02620498824258429,0.0964731763708983,0.012743048745808025,-0.03986231511135869,0.11231890189627879,0.020963697696736647,-0.024302165465866783,0.020394015840941773,0.006335901324394473,0.009381410316350265,0.06680082973523974,-0.028725183128711373,0.1063953740459382,0.07055882976994851,0.07992636672264262,0.008203238077638937,0.0034322447098270367,-0.01750453365802551,0.0027174641477215457,0.011866037218460565
6,-0.00040557608634126833,-0.003461088086768482,0.0512119558326,-0.02269884025999041,0.07702766483026749,-0.024608652141092827,0.08043245504533375,-0.0006688277874106833,0.12321940506266012,0.08202090951269193,0.08677258596278287,-0.006444338737365844,0.0006410632379245246,0.00578833415429594,-0.018765317918146035,-0.12941358450535603,0.0028942243782536033,0.06771874984397362,0.12452892288353053,0.042181184415720004,-0.01072905067046055,0.1676710587836554,-0.031101364715160937,-0.03035536995157743,-0.02289677273130404,-0.001080568026621765,0.11512484127542087,0.08711383820917017,0.0954828916084901,0.18037589219026437
7,0.045635671360556615,-0.02259535602010514,0.010290887645294792,-0.023874350627172157,0.02048976334750114,0.005488181609308794,0.019748892721184106,0.031177218057276895,-0.0292516538702096,0.05142213663144817,-0.019616923626413384,-0.06482413351863742,-0.058481929485154495,0.015334056710581247,-0.012900123733518624,-0.0329970704137594,0.04668622589258095,-0.013494180433222862,-0.03194656641115521,-0.00040152278138967353,-0.0051769674014352975,-0.016924586779320818,-0.0521517934245995,-0.01805649580094456,-0.0020977151201075177,0.07918288547313383,-0.0788694067950993,-0.03402121250389756,-0.05236447447073498,0.005760572876088371
8,-0.06040042882774274,-0.007846003544903807,0.04030552776057095,0.0027473614187534553,0.04623728711746466,0.004425665289559178,0.05879914404518234,-0.006036766479510977,0.07232044511566654,0.00762733558671392,0.004592693354594631,-0.008046295159026173,-0.030017914058864135,-0.05568689142191304,-0.052655436049529866,-0.0759711164609231,0.01206769031504088,-0.006128677308014433,0.07443233680715386,0.06087822254265972,-0.03434393534406213,0.0357398979153718,-0.06677334287978097,-0.04331431836627855,-0.03385126916112858,-0.0373507986392284,-0.0027537833533952494,-0.004878074372140966,0.02312819885222635,0.04439935207123748
9,0.020059397967438934,0.017178734433568366,0.0862560866370606,0.018846220031761226,0.07260492615887432,-0.018636122621187173,0.0874954103312701,0.022315223531237962,0.08058569067893738,0.09523100747193564,0.03941307622198169,-0.039348134576590296,0.01570599594632176,-0.019686561313784292,0.021234286924335107,-0.05560639312470852,0.024710967626017658,-0.014412721546452104,0.08155483534058157,0.05520147878355013,-0.05069839543606431,0.13045110299071994,-0.05950937345734594,-0.018340161094980014,-0.05306352929743298,0.03031983653587599,0.06771571848454569,0.0017726416681558938,-0.0024869170615567575,0.10004681894616976
